cement_ratio,water_cement_ratio,temperature,humidity,automation_level,curing_type,strength_day1,cycle_time,production_cost
374.9080237694725,0.5852142919229748,31.959818254342153,69.93292420985183,3,steam,74.9652349636883,0.5,2149.816047538945
441.6145155592091,0.3061753482887407,39.097295564859834,81.62213204002109,2,steam,222.78716906006835,0.9031545854419578,1983.2290311184183
336.3649934414201,0.35502135295603016,19.127267288786133,66.2378215816119,4,normal,38.85649216391132,0.5,1972.7299868828402
327.89877213040836,0.3876433945605654,20.99085529881075,62.8034992108518,3,steam,65.0921113772619,0.5,2055.7975442608167
339.93475643167193,0.45427033152408347,27.772437065861276,42.32252063599989,3,normal,32.30193787850576,0.5,1679.869512863344
319.5344228012768,0.505269907953647,23.20457481218804,46.10191174223894,1,steam,44.230215546490136,1.0842319463139916,1439.0688456025537
306.8777042230437,0.5727961206236346,17.763399448000506,73.1261142176991,2,steam,39.73358444946618,1.4334939124657322,1713.7554084460874
336.9708911051054,0.5908753883293676,33.253984700833435,86.97494707820945,2,steam,79.77810088903465,0.9580919172846951,1773.941782210211
419.57999576221704,0.5765622705069351,12.654775061557585,49.79914312095726,1,steam,33.227328405612404,0.5,1639.1599915244342
354.2698063547792,0.5486212527455787,20.70259980080768,54.046725484369034,4,normal,24.974812024330028,0.5,2008.5396127095582
328.1848449949525,0.540659094226212,12.236519310393124,89.34434683002587,4,normal,21.652697802322763,0.6989824091619513,1956.369689989905
445.8014336081975,0.5313811040057836,12.22133955202271,57.923286427213625,1,steam,40.745603248975264,1.0663245378780073,1691.602867216395
472.6206851751187,0.48698943804826733,19.926940745579476,43.177917514301186,3,steam,57.95123494676289,0.7539149034102102,2345.2413703502375
427.51149427104264,0.566163822772898,24.16644775485848,45.97971229691508,2,normal,30.297388074083287,0.5,1555.0229885420854
452.1570097233795,0.46838315927084884,33.12901539863683,64.68977981821953,1,normal,61.65493669358475,0.6804084829954397,1304.314019446759
321.5782853986609,0.30942875570602024,29.092312337913413,55.717799053816336,4,steam,97.67146335934609,0.5,2343.156570797322
481.5132947852186,0.37478766874466246,22.31148769106889,77.77755692715243,4,normal,66.12274445122688,0.5,2263.026589570437
332.2442574508009,0.5789092957027719,34.24361138693251,71.67018782552117,2,steam,72.43453239740784,0.5,1764.4885149016018
460.7344153798229,0.35597101766581074,36.77676995469933,66.96711209578254,2,normal,92.54247832586827,0.5072134360666267,1621.4688307596457
322.0103849055354,0.36838054876258247,22.813233658787688,80.90073829612466,1,normal,47.02985149931565,1.0019376508321927,1044.0207698110707
301.3904261062381,0.4532241907732697,22.52233009446337,51.105390523536514,3,steam,48.02176647256202,0.5358808979600528,2002.7808522124762
364.64058640415107,0.4556371865230098,31.090568766855334,58.1814801189647,1,steam,81.66982665709597,0.7501817274946805,1529.281172808302
492.48945898842226,0.3755346887476092,24.91745517677156,55.04391549083849,1,steam,107.39605684452968,0.8307043047649001,1784.9789179768445
400.5358046457723,0.3154436253749968,18.359393927098346,85.41329429833269,3,steam,107.13150927152347,0.5,2201.0716092915445
328.9789744182446,0.4468358280832689,39.56951362331802,52.10276357557502,4,normal,48.35603608519582,0.5,1957.9579488364893
445.6432697223719,0.41033493981577596,28.969174917807383,71.67648553804473,3,normal,65.91975320846741,0.6319422567667745,1891.2865394447438
318.05795401088164,0.5505907486767714,19.623401949152075,49.32592551999271,1,normal,20.329322847601205,1.7184958988840615,1036.1159080217633
303.3175657855712,0.45362791748978426,16.79487325593814,72.25863952047249,4,normal,26.175313549048298,0.5660199290030432,1906.6351315711424
438.1875476204932,0.4160206038901612,38.101899662102035,46.87604720729966,4,normal,63.10469011707545,0.5,2176.3750952409864
431.9968092068358,0.5451666600603647,26.65602434798387,66.48252891780032,2,normal,42.73718978752013,0.7668365395601895,1563.9936184136716
318.62055356117986,0.569164727385998,37.01254171489991,71.65507286366339,1,normal,42.01585528626479,1.1898190442793464,1037.2411071223596
479.42205199051546,0.5661259272795351,33.396266375728715,72.10158230771438,3,normal,58.32109677740149,0.5,1958.844103981031
332.3257428189228,0.5695662565581238,28.1928717897877,40.45985258083148,2,normal,24.932382200251674,0.8093046718303749,1364.6514856378456
438.3790395385387,0.49558837785078014,16.728079283816793,75.6089610673768,1,steam,63.993224078071506,0.5,1676.7580790770774
365.07993963185356,0.5239474215354072,29.48898697141644,82.4611705247089,1,steam,84.7562229778958,0.5397076730061876,1530.1598792637071
373.5431606118867,0.3795607103045176,17.319689301372506,88.65052773762227,1,normal,45.21465671671687,0.8437585557284929,1147.0863212237734
478.40931103542266,0.48934158779917886,33.84433910624945,65.1318546552596,4,normal,63.88068171059084,0.5,2256.8186220708453
444.490423052301,0.3842317087322567,10.729478992943616,72.27361479535838,1,steam,58.83743574297905,0.7896411031715576,1688.980846104602
488.0917168705829,0.5861785731007763,37.44593170661346,58.50793501277222,1,normal,55.70558853985712,0.7627602833355022,1376.1834337411658
493.33096380873394,0.5890859931267758,35.5902836640208,54.72244460347928,1,steam,92.73147123881154,1.0221022453843216,1786.6619276174679
470.2273343033714,0.3950766015468833,15.084782400582775,67.84006312291751,3,steam,74.24484652421572,0.5890224815803022,2340.454668606743
319.4352987541537,0.4845021680097509,39.7016155031279,47.0042007618262,3,steam,73.84874328362427,0.9288812416909684,2038.8705975083074
475.47461438559105,0.5222305853262613,30.91047222985804,75.12420419935546,4,normal,60.22444015161215,0.5,2250.949228771182
462.02267893583615,0.5601216955740311,37.397216576694134,65.56711994304689,1,steam,106.32598284915169,0.6188286882546414,1724.0453578716724
459.65903579335503,0.4949891792333295,31.0590063177311,79.78963347180505,4,normal,64.17901834254057,0.5,2219.31807158671
318.7963879681738,0.4734840422988522,11.078268213902263,63.27990090662301,3,steam,32.19998096295509,0.5,2037.5927759363476
357.30825042565687,0.47724997817070325,10.915007498171484,41.86740943746072,2,normal,15.60755972380174,1.138470187039646,1414.6165008513137
404.44865201096087,0.5309980659295832,16.474630824905297,71.14452379095002,4,steam,52.35723662321513,0.5,2508.8973040219216
310.33634423372155,0.4594063894704444,26.219053648303195,71.87149507491033,4,steam,67.9465284728936,0.5,2320.672688467443
364.5912945882492,0.538555858430611,18.124967537862226,61.9485710352818,3,steam,45.96532155038785,0.5326222050600193,2129.1825891764984
305.0701486830915,0.5887945244033774,35.079403615366175,74.7987103046849,1,normal,38.14294251906521,0.6997258726548897,1010.140297366183
350.0485796329191,0.4647679994118361,31.43787768100187,73.00986883588656,1,normal,49.62283004182001,0.704645928046825,1100.0971592658382
490.9730561326388,0.5213690750087305,26.63062157534202,70.5860373117176,3,normal,52.703614025823256,0.5,1981.9461122652776
451.5692220928738,0.30431804658892675,13.482179215207488,42.30013210108764,1,steam,65.00441038344705,0.5,1703.1384441857476
471.0921168022014,0.5110973578140071,24.225214872619755,44.89170803255007,4,normal,36.588547435648756,0.5,2242.184233604403
386.7703298475946,0.419551420319212,28.475502941566493,71.75468254338219,2,steam,99.32378994795509,0.5684644485760759,1873.5406596951893
374.92252292529423,0.4877579747142709,25.094087757402633,82.82449205941612,1,normal,45.459357634654324,0.7392627422505347,1149.8450458505886
417.15511625469264,0.5820690724274873,27.26422533627637,59.4084963103261,4,normal,36.7779721522437,0.5,2134.310232509385
391.6505780983033,0.46368503679478046,38.24394426329576,59.30513189003871,1,steam,104.46364365111897,0.6540701701842919,1583.3011561966066
363.79512605875226,0.5534625932908364,10.698158072074776,80.72342412944678,1,normal,19.930988024120655,1.2955610781567497,1127.5902521175044
323.63296552433127,0.5090211496092452,28.86828540339652,83.87360067635265,4,normal,42.67847379301139,0.5,1947.2659310486624
335.48790875594455,0.5251844254922575,34.20504217801792,89.52525710003366,4,steam,93.42302171640988,0.5,2370.975817511889
374.40361715855664,0.5329238882225991,20.224106207590538,86.53786628017824,1,steam,64.58083100994278,1.2658579327517976,1548.8072343171134
450.9085748169365,0.33093716065077977,37.076587200386996,65.26261862239286,4,normal,96.5556334831779,0.5,2201.8171496338728
364.00992020612233,0.56865696854886,21.676050362024895,40.54188257401492,1,normal,22.00524163166199,1.0227384981348808,1128.0198404122448
490.012393410161,0.5851821440812668,27.203136643698585,71.59186060848997,1,normal,48.14671652612676,0.6160715951274867,1380.0247868203219
358.6421543396129,0.39859936361097476,30.175553682311154,77.618726471884,3,steam,107.20983715185028,0.5,2117.284308679226
409.9057764647471,0.4324591504120131,36.63112548274899,57.54575062760394,2,normal,61.586487789947526,0.5973548861262576,1519.8115529294942
328.5983364105672,0.5284531895152417,28.54654189948783,45.05613380613951,3,steam,51.098096363641176,0.5,2057.1966728211346
464.37201185807123,0.5118726681469489,12.440463419256993,44.241885704259595,3,steam,38.3868684083941,0.5,2328.7440237161427
374.85415915122405,0.4111926441200673,34.383987017725076,87.36242886919294,1,normal,73.16409280154157,0.6007317670086733,1149.708318302448
316.70014333973376,0.533144074778231,26.752127492074152,61.21110046234881,2,normal,30.543910064879732,1.0080334098744514,1333.4002866794676
322.23949646123026,0.44778753128725773,10.340609343022573,63.43303209970631,2,steam,32.88524851271523,0.9813414677942744,1744.4789929224605
416.67375301943196,0.5886517645423626,21.246117385711123,54.285604314093035,4,normal,28.026452699015785,0.5,2133.3475060388637
344.71916770389055,0.5889667618321834,10.36463424069449,88.49394133538195,1,normal,18.488407541377736,1.36027247424837,1089.438335407781
498.5929592238601,0.32213896942061965,26.615628532039622,88.46512678095495,2,normal,100.57960579112003,0.8950512919075395,1697.1859184477203
425.8797276270525,0.5087246066953851,23.636231943033195,71.37790400420317,2,normal,42.72077451557277,0.5667204193111469,1551.759455254105
424.02651956030735,0.3832143548943398,15.64363479171284,63.18492024699911,2,steam,67.88067278365465,0.8928927379443308,1948.0530391206148
416.7312223701744,0.32332039108949545,39.23184422998499,89.31053722398013,2,normal,117.9537874898705,0.5,1533.462444740349
462.7590039413897,0.5054193517661638,14.878508180346738,85.54635922469213,1,steam,65.80871500357014,0.9087429376415906,1725.5180078827793
489.9599826583848,0.517715852516508,28.402455878073695,60.912151814530944,4,steam,91.87206985655207,0.5,2679.91996531677
462.1106661563666,0.5961828387944833,14.512506733105845,69.70653576760675,3,normal,26.548016086944337,0.5,1924.2213323127332
493.98287956292063,0.5526356769407126,35.149861141334135,63.434657989748516,3,normal,59.39407073897752,0.5,1987.9657591258413
472.94447525101066,0.5438703027390233,39.991530198583916,89.83184185369527,1,normal,81.2730907930097,0.7833545125106979,1345.8889505020213
453.7974830361021,0.5834297189647284,35.48942172032234,52.36740508715988,2,normal,46.54294233821034,0.5,1607.5949660722042
434.34013688117136,0.48543847213736874,20.744881540985215,45.67787960998145,2,steam,56.83918828101336,0.7606475429925613,1968.6802737623427
404.06154018075864,0.5316955175206918,25.604905033359803,82.609075015927,2,steam,82.12788824807359,0.9079739539656234,1908.1230803615172
380.6965732424794,0.3402045685351922,10.863480289400169,77.75686278368096,1,steam,60.20270625057202,0.8498264397524454,1561.3931464849588
